record_id,split_group,analysis_split,model_use,include_in_training,allow_train,allow_validation,allow_tuning,allow_hyperparameter_search,allow_internal_test_eval,allow_balanced_holdout_eval,allow_external_eval,freeze_status,leakage_policy,source_group_id,duplicate_policy,solid_surface_energy_source_type,quality_grade,solid_family,solid_name,liquid_name,contact_angle_deg,reference_doi,source_type,record_sha256
CA0479,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L1-C coated laser-textured CFRP, cleaning step 5",formamide,126,10.3390/coatings13050928,literature,c88cbefa8e96ae339e7773cb855cbe4dd759c4add36c8c0b0574627cd09cd0a4
CA0480,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L1-C coated laser-textured CFRP, cleaning step 5",diiodomethane,89,10.3390/coatings13050928,literature,d58ba6720c8fbc9ced756812407fa026f7de73cb43f2d00659b6a5f64ac02619
CA0481,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 0",water,161,10.3390/coatings13050928,literature,1be93261db4b8a9e4eda29b5cf3c4032e5e878aeedcc5d425d636a5cc3f96f97
CA0482,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 0",formamide,141,10.3390/coatings13050928,literature,4f97d4930b0d961d62ab5713aafe0b5e98c1e1029e9c2647f635e73f6afb3380
CA0483,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 0",diiodomethane,136,10.3390/coatings13050928,literature,4ef1c576581b3c5cd9aa8626a43999a75007b9bab5fe83007f370201d017da58
CA0484,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 1",water,158,10.3390/coatings13050928,literature,45423ce5cc7f382b8791cf1cfab95b9f62292e759f7442d37b412a927033e16b
CA0485,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 1",formamide,127,10.3390/coatings13050928,literature,837a0456f93f520e62c9d25cea4b17038ea13199db1b59709d3669b9000d85f7
CA0486,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 1",diiodomethane,123,10.3390/coatings13050928,literature,78fbcca70c03d521964349f01960537687fdef86431c2112de0cef41eec5af60
CA0487,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 2",water,146,10.3390/coatings13050928,literature,09dfb7d494df11c076a981e347dfb9ab60986886bedc50c888cd80843b19d098
CA0488,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 2",formamide,139,10.3390/coatings13050928,literature,46b94b3cf56674fb46fb010c1892aed8d88feb717baef08c008bdc3330c8b25e
CA0489,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 2",diiodomethane,116,10.3390/coatings13050928,literature,78a51ffce13cf5de71f04bac0c9c663fe1a4f1ca7531d07bbe9d7913504ae029
CA0490,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 5",water,135,10.3390/coatings13050928,literature,aa9d8c63963ddfce0d1f1da10c28789891933b46eced1dd12118b90444e7f2dd
CA0491,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 5",formamide,142,10.3390/coatings13050928,literature,14354231e8c3c2dec05604fa8d8fd4f680347927f82c3f34ed4f0599b743bcc1
CA0492,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L2-C coated laser-textured CFRP, cleaning step 5",diiodomethane,105,10.3390/coatings13050928,literature,43431d7d5bbd0078f793ee48245c299c2a9c4099326c52333104e8e9ccf36b14
CA0493,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 0",water,156,10.3390/coatings13050928,literature,db4dfd08780af3601618f7a2678269baf349c18dc70c5a1f5f89eb95f9fdc223
CA0494,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 0",formamide,145,10.3390/coatings13050928,literature,0d61a8e27c6771792e00b678eabe6e8893d92b5d6e00d3f7ee08ec6f072fcae5
CA0495,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 0",diiodomethane,141,10.3390/coatings13050928,literature,92094a4a70647c5dbd3b2389b5e511227d7fb83454b5d70c15ea6ce8aadeb242
CA0496,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 1",water,153,10.3390/coatings13050928,literature,2c69a77b663eb4c2c9ed18be44dd426ba62ec7eb9a1b29dcf6fc93c3164ffa23
CA0497,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 1",formamide,150,10.3390/coatings13050928,literature,b4043083c4f475ce0a4b079c75c49180e129e05a40ed66f9d3ece46fcd3e7ce9
CA0498,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 1",diiodomethane,136,10.3390/coatings13050928,literature,6bcdf49ed2a84be4323183004c30d659dca02d9a86a7860b39e7334e2ece2a9b
CA0499,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 2",water,147,10.3390/coatings13050928,literature,1abba1a2d536007e0fa909cf022da566efff16f4fbdb0e188bbf50d44c085374
CA0500,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 2",formamide,143,10.3390/coatings13050928,literature,bde5ec2f1814b8bf5a920d5190a06988377b494673d1e58e5fe8c4785d96bca0
CA0501,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 2",diiodomethane,134,10.3390/coatings13050928,literature,3c0af71e5b7d191f1d4f5fa2189213a312fb4a930f86b8627b5aaab0d235349a
CA0502,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 5",water,145,10.3390/coatings13050928,literature,6743ca8333e3fb930a30691123b14de505ff59492f282b361526110514ecbb44
CA0503,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 5",formamide,136,10.3390/coatings13050928,literature,99d12f7c00cc2545e99734644b2373d7e0b43bd2d88527fc257a5ab4e301d294
CA0504,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L3-C coated laser-textured CFRP, cleaning step 5",diiodomethane,105,10.3390/coatings13050928,literature,145cbf89348192c67cace8e6af888689189f71b78f1fc988f65b2543f03b7a0a
CA0505,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 0",water,155,10.3390/coatings13050928,literature,00fe63ddb966f695adb7d647b1df2fc1c6d90238d480710ce1f9023b8320a9c9
CA0506,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 0",formamide,131,10.3390/coatings13050928,literature,740c5ffde119f0c5a77e5d9eb8c35e4e2e484563451dcbc41fe336c8ab681af6
CA0507,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 0",diiodomethane,133,10.3390/coatings13050928,literature,9709969dcd4af3e3b15008db1e2461879ed1871cdbd56fce36605b7e10d41996
CA0508,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 1",water,149,10.3390/coatings13050928,literature,41361b774c83d857cd2f081e2cc6c9926298a2c48d4704e03c0c5bf38dbdf597
CA0509,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 1",formamide,134,10.3390/coatings13050928,literature,4b75572475aac6207017b0478ccca87773de8e3d6fb411a840ca0b89102e83cf
CA0510,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 1",diiodomethane,132,10.3390/coatings13050928,literature,7ac8dc619a1e826be14e04bb3a596cfce7a6bd5a14b95c38f4016b27d8c2648c
CA0511,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 2",water,148,10.3390/coatings13050928,literature,8d1ab139f31af2d3fa5102c20b415f75cac8c9510baeb13b1bdfdecebc67c91b
CA0512,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 2",formamide,128,10.3390/coatings13050928,literature,23d170728789a8f2c966bf900c160444581b21a64ce39acc7484cd9b65e284cf
CA0513,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 2",diiodomethane,128,10.3390/coatings13050928,literature,0d391779eb1a039fc092f1c3ec42ed5b5ab39a667d21e165b1e57c7eb8173bd0
CA0514,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 5",water,142,10.3390/coatings13050928,literature,83d1514c2ecdbab08f8f91138599d7295cdf9afd41739374bb919b6ea421cd03
CA0515,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 5",formamide,130,10.3390/coatings13050928,literature,93940d8d73d62b8d9402e8b0d3a1793c2b6575d26cfa2af57d129101476c7378
CA0516,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX004,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,composite,"L4-C coated laser-textured CFRP, cleaning step 5",diiodomethane,111,10.3390/coatings13050928,literature,f9a0d5e40dfb86487502d44c58b2d5cec2cb28c4d5ffe5877130e5dc44b0b2ee
CA0517,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,low-energy coating sample 2,water,125.6,10.3390/ma17215238,literature,884ca32fa0b5a547f10c0b0f5867b14a5e015207ec4c49f038d97258504d2fa2
CA0518,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,low-energy coating sample 2,formamide,114.8,10.3390/ma17215238,literature,c3f11f663a08f886e1b6433bbe0d0a389203210688f99e97d3f8f92e1522f04a
CA0519,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,low-energy coating sample 2,diiodomethane,80.2,10.3390/ma17215238,literature,64055991cb82ea4ffffc6dbe9e82ebb35ad69123cb6637014393ba4004c9896f
CA0520,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,low-energy coating sample 7,water,115.5,10.3390/ma17215238,literature,15ca189123a293d65a970e22f48d2735145a6705c9d6099bdf62e276260a1a49
CA0521,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,low-energy coating sample 7,formamide,106.2,10.3390/ma17215238,literature,5477a8e309f50f388f5e326758c7d9fda0ba36a0d562da8263865ba9f05edf42
CA0522,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,low-energy coating sample 7,diiodomethane,79.8,10.3390/ma17215238,literature,ceb94dae321f7409db97434457191b4baf829261141a5f72f1d8556acf57a448
CA0523,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,low-energy coating sample 14,water,116.6,10.3390/ma17215238,literature,349d53c572d6383cb8140d69df4241934aca57bc5860e2c05669d0fed662925f
CA0524,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,low-energy coating sample 14,formamide,101.8,10.3390/ma17215238,literature,78f91a6a02c5c807021d5bef63fd89b16bd7e830bcc690777d45528f8db6738a
CA0525,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,low-energy coating sample 14,diiodomethane,72.7,10.3390/ma17215238,literature,7b08348ed344eda01d7bd6b98bb95a9b19b8b849c7a7950a703ec58ae4d8320a
CA0526,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,OFAC reference low-energy coating,water,136.4,10.3390/ma17215238,literature,0033d3c976405a1fcb63fd965e74c03bfe4a2ec49cd00f2afd531b2dd33bf35a
CA0527,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,OFAC reference low-energy coating,formamide,130.5,10.3390/ma17215238,literature,04c0728ce472374702b127529dde8d39ff6b76446fbeaef8e8f55d33eaffb119
CA0528,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,coating,OFAC reference low-energy coating,diiodomethane,95.8,10.3390/ma17215238,literature,c5231491a148626ab857a49deb2b665c65fbfcd7a94cd57e6c4edaa271bb490d
CA0529,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CS chitosan-dialdehyde film,water,73.7,10.3390/ma19030529,literature,d665dc8373167a552ab91a9be7629817423e4819d156856b0c2a3283b2c6dc37
CA0530,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CS chitosan-dialdehyde film,diiodomethane,44.2,10.3390/ma19030529,literature,033f1bb640cdd7334cb509f7c8491d1cddc6d52b0a92b4dcae2c1896e41a7577
CA0531,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA chitosan-dialdehyde film,water,88.7,10.3390/ma19030529,literature,4807f553b68f9ab4a4a44b81776dad47ee6ec305917b2022d6bf96e95246fc52
CA0532,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA chitosan-dialdehyde film,diiodomethane,53.9,10.3390/ma19030529,literature,7d9432ec97df59ff9300a896bb2b1f48a47a112c432534aa53b0758dfae77499
CA0533,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/GE chitosan-dialdehyde film,water,99.2,10.3390/ma19030529,literature,cfad4c283419f0c85122d99037032cd607481544c042941f8e0e0786788cb7a6
CA0534,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/GE chitosan-dialdehyde film,diiodomethane,66.2,10.3390/ma19030529,literature,93a51dec52c53664a198297de1c1832c8cd91258662b6f8da5b145cc14edb8ce
CA0535,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/PH chitosan-dialdehyde film,water,105.8,10.3390/ma19030529,literature,72612872b39f2a3732ab6ce2fd59aa8a4b32e59e50fd7248754acd422ba40715
CA0536,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/PH chitosan-dialdehyde film,diiodomethane,72.8,10.3390/ma19030529,literature,5a9dd98a5d95cbf6812427c26e5a6c2272f1327301255ba9b1f1b8539ac17241
CA0537,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/BE chitosan-dialdehyde film,water,112.6,10.3390/ma19030529,literature,5465e7d9ba10ab0e4b8011510dfce1b701d82ad7ff33309244b7d14dbb9ae849
CA0538,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/BE chitosan-dialdehyde film,diiodomethane,78.4,10.3390/ma19030529,literature,75c74004e2b3bf5866fd4ad1e1ef20c2e30ffb4dc92a44ca12428ebed3b344b3
CA0539,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/GM chitosan-dialdehyde film,water,115.4,10.3390/ma19030529,literature,68de56d6e61330157e8d80178d6e8401b78bab854d691e5919ffbe7d49806da8
