measurement_id,record_id,source_group_id,surface_group_id,legacy_analysis_split,v4_split,applsci_split,allow_training,allow_tuning,allow_evaluation,freeze_status
EXT_3D14543B75E6,EXT_3D14543B75E6,OPEN_CARBON_GLYCAN_2016,SFC_DDCE904A2E37,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_C8683F966ABC,EXT_C8683F966ABC,OPEN_CARBON_GLYCAN_2016,SFC_DDCE904A2E37,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_A05B145D5D55,EXT_A05B145D5D55,OPEN_CARBON_GLYCAN_2016,SFC_757E5A51849D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_4D6047F3DA11,EXT_4D6047F3DA11,OPEN_CARBON_GLYCAN_2016,SFC_757E5A51849D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_7CF183ABF3B6,EXT_7CF183ABF3B6,OPEN_CARBON_GLYCAN_2016,SFC_757E5A51849D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_64532C66FD00,EXT_64532C66FD00,OPEN_CARBON_GLYCAN_2016,SFC_C1B0541D31DE,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_68FC9343A58A,EXT_68FC9343A58A,OPEN_CARBON_GLYCAN_2016,SFC_C1B0541D31DE,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_F1A8D658D675,EXT_F1A8D658D675,OPEN_CARBON_GLYCAN_2016,SFC_C1B0541D31DE,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_9F58E9B1730C,EXT_9F58E9B1730C,OPEN_CARBON_GLYCAN_2016,SFC_1CD855A0B4A5,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_BD0EEB764A84,EXT_BD0EEB764A84,OPEN_CARBON_GLYCAN_2016,SFC_1CD855A0B4A5,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_6B9D41D96636,EXT_6B9D41D96636,OPEN_CARBON_GLYCAN_2016,SFC_1CD855A0B4A5,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_BE673F974C34,EXT_BE673F974C34,OPEN_CARBON_GLYCAN_2016,SFC_9CBFB90624F8,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_810E90883671,EXT_810E90883671,OPEN_CARBON_GLYCAN_2016,SFC_9CBFB90624F8,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_E2B297913813,EXT_E2B297913813,OPEN_CARBON_GLYCAN_2016,SFC_9CBFB90624F8,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_97FF8568B019,EXT_97FF8568B019,OPEN_CARBON_GLYCAN_2016,SFC_73AE050E307F,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_006E9D255BB0,EXT_006E9D255BB0,OPEN_CARBON_GLYCAN_2016,SFC_73AE050E307F,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_0AFA4AD6501C,EXT_0AFA4AD6501C,OPEN_CARBON_GLYCAN_2016,SFC_73AE050E307F,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_D7EE4324C62B,EXT_D7EE4324C62B,OPEN_FACEMASK_2023,SFC_4AD1E95A7848,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_2ED76F045DA7,EXT_2ED76F045DA7,OPEN_FACEMASK_2023,SFC_4AD1E95A7848,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_3DB1AD2DD595,EXT_3DB1AD2DD595,OPEN_FACEMASK_2023,SFC_4AD1E95A7848,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_21DECF058A46,EXT_21DECF058A46,OPEN_FACEMASK_2023,SFC_2C8D133FAE44,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_F4D52482F27E,EXT_F4D52482F27E,OPEN_FACEMASK_2023,SFC_2C8D133FAE44,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_19F026C2773F,EXT_19F026C2773F,OPEN_FACEMASK_2023,SFC_2C8D133FAE44,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_161578FE82D4,EXT_161578FE82D4,OPEN_FACEMASK_2023,SFC_61C86B62E941,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_A608D8AA1EAA,EXT_A608D8AA1EAA,OPEN_FACEMASK_2023,SFC_61C86B62E941,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_6A758A73420C,EXT_6A758A73420C,OPEN_FACEMASK_2023,SFC_61C86B62E941,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_591446AFD356,EXT_591446AFD356,OPEN_FACEMASK_2023,SFC_5D5B39751D66,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_3FFCD90BF04A,EXT_3FFCD90BF04A,OPEN_FACEMASK_2023,SFC_5D5B39751D66,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_A2BFA9FEE942,EXT_A2BFA9FEE942,OPEN_FACEMASK_2023,SFC_5D5B39751D66,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_E2623286DF9C,EXT_E2623286DF9C,OPEN_FACEMASK_2023,SFC_52742E4E2FF2,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_4414CE8E7161,EXT_4414CE8E7161,OPEN_FACEMASK_2023,SFC_52742E4E2FF2,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_8930F5ABA4B7,EXT_8930F5ABA4B7,OPEN_FACEMASK_2023,SFC_52742E4E2FF2,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_FFFDDFDEE3D0,EXT_FFFDDFDEE3D0,OPEN_FACEMASK_2023,SFC_98A58E5AB649,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_E63EB3F2835E,EXT_E63EB3F2835E,OPEN_FACEMASK_2023,SFC_98A58E5AB649,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_07642A48B0AD,EXT_07642A48B0AD,OPEN_FACEMASK_2023,SFC_98A58E5AB649,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_FEA43C1D185A,EXT_FEA43C1D185A,OPEN_FACEMASK_2023,SFC_804C47F28DD6,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_1D4E7C8984A2,EXT_1D4E7C8984A2,OPEN_FACEMASK_2023,SFC_804C47F28DD6,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_8E2D528C28E4,EXT_8E2D528C28E4,OPEN_FACEMASK_2023,SFC_804C47F28DD6,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_DE22A4AE61FC,EXT_DE22A4AE61FC,OPEN_CHITOSAN_GELATIN_2022,SFC_26BB55DBD67D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_7534CEB38FB4,EXT_7534CEB38FB4,OPEN_CHITOSAN_GELATIN_2022,SFC_26BB55DBD67D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_397F0C3BD5CF,EXT_397F0C3BD5CF,OPEN_CHITOSAN_GELATIN_2022,SFC_D400AC079E9D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_B24A3A78D359,EXT_B24A3A78D359,OPEN_CHITOSAN_GELATIN_2022,SFC_D400AC079E9D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_F82FEAC10BBB,EXT_F82FEAC10BBB,OPEN_CHITOSAN_GELATIN_2022,SFC_F1718B0B4710,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_67BEF7CA0F14,EXT_67BEF7CA0F14,OPEN_CHITOSAN_GELATIN_2022,SFC_F1718B0B4710,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_D348EE3E6106,EXT_D348EE3E6106,OPEN_CHITOSAN_GELATIN_2022,SFC_C768409105A9,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_FEB300669898,EXT_FEB300669898,OPEN_CHITOSAN_GELATIN_2022,SFC_C768409105A9,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_126475924947,EXT_126475924947,OPEN_CHITOSAN_GELATIN_2022,SFC_21C07DE8FEA5,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_CC9EEC4BEE40,EXT_CC9EEC4BEE40,OPEN_CHITOSAN_GELATIN_2022,SFC_21C07DE8FEA5,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_618DAE924695,EXT_618DAE924695,OPEN_CHITOSAN_GELATIN_2022,SFC_4988FD117978,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_FC56291F305C,EXT_FC56291F305C,OPEN_CHITOSAN_GELATIN_2022,SFC_4988FD117978,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_0793ADE7D32F,EXT_0793ADE7D32F,OPEN_CHITOSAN_GELATIN_2022,SFC_728D367B9FEB,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_9F8D5B3E0335,EXT_9F8D5B3E0335,OPEN_CHITOSAN_GELATIN_2022,SFC_728D367B9FEB,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
MEA_AF2A61D0F221,REC_B6880A60A58E,SRC001,SFC_96D86F3732DF,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_8829108AA85D,REC_006D803571ED,SRC001,SFC_96D86F3732DF,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1382FC3E41BA,REC_1063D03FFD29,SRC001,SFC_96D86F3732DF,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_DE146E58D4BC,REC_71AEDCAA35B2,SRC001,SFC_96D86F3732DF,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_811D72FA48E6,REC_2CBB1DD7035C,SRC001,SFC_96D86F3732DF,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_8BC41BE1F860,REC_B3607A5DD9B0,SRC001,SFC_7988EDE2E950,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C4EE01FC9114,REC_C05C84320F50,SRC001,SFC_7988EDE2E950,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_0FCBA2ADD4F0,REC_CD632258245F,SRC001,SFC_7988EDE2E950,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_E99ED2021865,REC_3A20AA992E55,SRC001,SFC_7988EDE2E950,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_E9F11B395205,REC_ECA6E657921F,SRC001,SFC_7988EDE2E950,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_41BDD8B64CA2,REC_79BCEF5ED722,SRC001,SFC_A3534C38D4B9,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_78F94B993AC8,REC_D72C3997600A,SRC001,SFC_A3534C38D4B9,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_A978848F1D9F,REC_BC706840ED0F,SRC001,SFC_A3534C38D4B9,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_4021F0E1E76D,REC_CAC2058463C2,SRC001,SFC_A3534C38D4B9,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_70EE2B9BF84D,REC_6B25D54CA944,SRC001,SFC_A3534C38D4B9,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1FD0F884EAE7,REC_E01AA07F1BE7,SRC001,SFC_D5092F34D983,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_044E1720AE6B,REC_F12803C6C7F3,SRC001,SFC_D5092F34D983,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_7526876D67B5,REC_C7CA8DBBE403,SRC001,SFC_D5092F34D983,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D4EE6BBDEC82,REC_FFCB07DC115D,SRC001,SFC_D5092F34D983,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_6744B4E9FEFA,REC_A37D45EF4078,SRC001,SFC_D5092F34D983,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_F437690D1E4A,REC_E40A06126583,SRC001,SFC_7C5DE420C3BC,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D4BE013D295D,REC_FA0F03480EAF,SRC001,SFC_7C5DE420C3BC,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_639B1567FD43,REC_E35DE00DF2F7,SRC001,SFC_7C5DE420C3BC,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_DBFDF5BA896B,REC_F98E60FAC76C,SRC001,SFC_7C5DE420C3BC,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_3406298196F8,REC_FDF2D56C8B9A,SRC001,SFC_7C5DE420C3BC,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_F90CF43C7393,REC_E06E1B65A682,SRC001,SFC_CB09228EB13A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_9339C919B8A8,REC_E28E6D610108,SRC001,SFC_CB09228EB13A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_3C7AB0EF30AF,REC_33D0BBEECFEA,SRC001,SFC_CB09228EB13A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_CB62D87C55FB,REC_16296E8E545B,SRC001,SFC_CB09228EB13A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_EFD27B6C63BC,REC_947E5E183F1E,SRC001,SFC_CB09228EB13A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_4C33A32162FE,REC_616F9D2830CE,SRC004,SFC_D6FC0757F82D,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D8DC3F6A86B4,REC_28BCE99CEEA8,SRC004,SFC_D6FC0757F82D,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_6C8B99E4D60E,REC_8788F64E04F1,SRC004,SFC_D6FC0757F82D,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_E09909FA72FA,REC_1255B952ED4A,SRC004,SFC_B3A450C96FFB,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_3D0EAE6570F7,REC_1C279CE5A88F,SRC004,SFC_B3A450C96FFB,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_90054ACCAB23,REC_C4730A142B72,SRC004,SFC_B3A450C96FFB,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_24CCCEA82F3F,REC_E1BA0DAF68A1,SRC004,SFC_DE76E6500249,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_8D40CC53862D,REC_8D637590C72B,SRC004,SFC_DE76E6500249,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C61A0E1D5E09,REC_1B1FB3AC87FB,SRC004,SFC_DE76E6500249,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_805E8D357324,REC_0E2915C328B1,SRC004,SFC_30582CAA2D88,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_B35A3EA362DB,REC_90EA6B4E32E5,SRC004,SFC_30582CAA2D88,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_F2D78402AA4F,REC_5CD93495A4CB,SRC004,SFC_30582CAA2D88,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_57A5A3E826DA,REC_95A77EF838FB,SRC004,SFC_6B2C1FFAAC51,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_46B27844C6F8,REC_E0A2EB20E5E1,SRC004,SFC_6B2C1FFAAC51,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_A48F5EC257BB,REC_0F435FF66B87,SRC004,SFC_6B2C1FFAAC51,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_01E5361E3133,REC_8021D3BDB434,SRC004,SFC_048F8DA4C434,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_0C7B44B11C3C,REC_B68230783D5A,SRC004,SFC_048F8DA4C434,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_F123652B3AE9,REC_F847405322BF,SRC004,SFC_048F8DA4C434,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_61083FF63BA1,REC_D69CDBA004AC,SRC004,SFC_97C64E1FE93A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_2E1067970F7D,REC_BAD699563EED,SRC004,SFC_97C64E1FE93A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_2B3D260B0BE1,REC_9629C08A6F50,SRC004,SFC_97C64E1FE93A,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_0A824356BA0E,REC_31C5D5CED204,SRC004,SFC_B14CBA5EEC9C,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_DC6B84304002,REC_3026F2B73D7E,SRC004,SFC_B14CBA5EEC9C,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_261C744D4654,REC_6291F47113A0,SRC004,SFC_B14CBA5EEC9C,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_F20173EDD9C0,REC_ABC65E7967FA,SRC004,SFC_EE6E9B0961BD,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_4037579075BA,REC_A5FFBF16AFD6,SRC004,SFC_EE6E9B0961BD,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_8F1B0326CAD2,REC_6AAE420C6622,SRC004,SFC_EE6E9B0961BD,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_8BF3A24B2662,REC_A610BA11376C,SRC004,SFC_3EDFEEF1E888,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_9B544A31FCB5,REC_4F83657E9936,SRC004,SFC_3EDFEEF1E888,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_EF1FE5336CE1,REC_C1F2C1E8CB68,SRC004,SFC_3EDFEEF1E888,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_8B04D2C9432F,REC_953A8C3A3F16,SRC004,SFC_5AF649ABE598,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_87DDFBC92431,REC_84DBA1799CD9,SRC004,SFC_5AF649ABE598,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_6EDB6F2A3EFD,REC_B2898473D913,SRC004,SFC_5AF649ABE598,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_AB5BD1D2BA5D,REC_6A4550CF1208,SRC004,SFC_49824CF36E40,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_596B409A7C5E,REC_BAC10F9DCF31,SRC004,SFC_49824CF36E40,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_A12926F69353,REC_3488B7817AD1,SRC004,SFC_49824CF36E40,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_EB7B903AE81E,REC_1D905101A054,SRC004,SFC_5AED3C744401,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_E64552D407A9,REC_AF611A5A0F3E,SRC004,SFC_5AED3C744401,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1B72ECBF6D8F,REC_1B27A24F9605,SRC004,SFC_5AED3C744401,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_4B217F653B8C,REC_54C745B461B5,SRC004,SFC_F08CE41D3B56,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_5A7527E5A57C,REC_6BF6678E2EF0,SRC004,SFC_F08CE41D3B56,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D3DD0856C805,REC_E8E54DDA5122,SRC004,SFC_F08CE41D3B56,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_EE33190327F4,REC_068AC3842617,SRC004,SFC_D31ACCAB15C3,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_8064FACE4AE6,REC_49B4DB03B333,SRC004,SFC_D31ACCAB15C3,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_7D7331494A49,REC_F1640A076775,SRC004,SFC_D31ACCAB15C3,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_A3DB5DA10EFE,REC_A90C767274BD,SRC012,SFC_EC8F580B7830,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_46540AE73DFD,REC_1452FDDD0065,SRC012,SFC_DD6EFD722DF2,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_1D9A8BA30626,REC_C86638FE3C0A,SRC012,SFC_EC8F580B7830,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_FFE28F6E58D2,REC_49E6EBF046EB,SRC012,SFC_DD6EFD722DF2,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_545CE42BA5FF,REC_BEF28DA29EBB,SRC012,SFC_EC8F580B7830,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_19FD99EC69A3,REC_2A6DFA75A0D6,SRC012,SFC_DD6EFD722DF2,internal_test,internal_test,internal_test,no,no,yes,v4.3_source_audit_locked
MEA_045592B68FF5,REC_70B53D6582B7,SRC014,SFC_27CC011F7F38,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_63F27B8C41F7,REC_FC9D5730B435,SRC014,SFC_27CC011F7F38,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_98A9A2DEAF8E,REC_3355A12F70CF,SRC014,SFC_27CC011F7F38,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_89FB72ABBF3E,REC_016209709BAC,SRC014,SFC_5CF465520919,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_2913D3817FC2,REC_9E33C0A62D63,SRC014,SFC_5CF465520919,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_09BB17C80B3C,REC_8FF54601C15E,SRC014,SFC_5CF465520919,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_9C6BDDB69C2D,REC_500FAA3F5744,SRC014,SFC_57CAC88FEA44,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_09BF2A8FB17B,REC_2679E2328616,SRC014,SFC_57CAC88FEA44,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_95A08DC6925F,REC_557886264DC6,SRC014,SFC_57CAC88FEA44,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D591A8555CEC,REC_A61E409571E7,SRC014,SFC_5A3C9776191D,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_43542EE89962,REC_1A10EB7B12F0,SRC014,SFC_5A3C9776191D,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_54207E23981A,REC_72D34211B360,SRC014,SFC_5A3C9776191D,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_B3AC27D33C28,REC_9120C0E1FF26,SRC014,SFC_B6F0FD6B29BC,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_E136453008CD,REC_82CCBED7C1EA,SRC014,SFC_B6F0FD6B29BC,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1E547DD6FE81,REC_6D42847AAD9B,SRC014,SFC_B6F0FD6B29BC,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_7C2CC6A03287,REC_78825B4816AC,SRC014,SFC_6CB60F9F2B48,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_8A798BD9D255,REC_18C619CF4134,SRC014,SFC_6CB60F9F2B48,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_04574BCBCF86,REC_2A27AE959A5C,SRC014,SFC_6CB60F9F2B48,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_B8AE5C8701F1,REC_FE5ADFB7CAA9,SRC014,SFC_1C9D06C5B008,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_BB93E8F71FCC,REC_2665BF34BC97,SRC014,SFC_1C9D06C5B008,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_C7B03FCAA556,REC_51F74037479B,SRC014,SFC_1C9D06C5B008,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D1FC1ACD0D41,REC_E3E70395C013,SRC014,SFC_4AABAF84DB2B,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_BB7E0377AFAF,REC_D99D5AFAE127,SRC014,SFC_4AABAF84DB2B,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1A029235C86C,REC_1406C3F9321D,SRC014,SFC_4AABAF84DB2B,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_23AE9B7F3397,REC_545F019CEE40,SRC014,SFC_B6A2235DD98C,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_23991151972E,REC_9212240D3AA1,SRC014,SFC_B6A2235DD98C,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_F33184A132F6,REC_E9A9D179F4ED,SRC014,SFC_B6A2235DD98C,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_D2A1C485FA99,REC_738699BD7760,SRC016,SFC_405F23DB01A4,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_AC21211733A9,REC_3C3C6F773784,SRC016,SFC_405F23DB01A4,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_B2EA305F96A5,REC_D63A28D85CC2,SRC016,SFC_405F23DB01A4,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_9566BFC5DBF5,REC_8CDC3695E9BD,SRC016,SFC_0F23A72E37B9,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_1D891EC769A2,REC_FD7A2332ED5B,SRC016,SFC_0F23A72E37B9,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_A5A9C8C6AE69,REC_B3592C8F325B,SRC016,SFC_0F23A72E37B9,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_F0375BF8E145,REC_00793330F35E,SRC016,SFC_A7196B14253F,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_3F677E6F5C49,REC_C67EE9DC6D41,SRC016,SFC_A7196B14253F,train,train,train,yes,yes,no,v4.3_source_audit_locked
MEA_4B5671326217,REC_646A21F1638A,SRC016,SFC_A7196B14253F,train,train,train,yes,yes,no,v4.3_source_audit_locked
