measurement_id,surface_group_id,source_group_id,liquid_id,contact_angle_deg,contact_angle_type,measurement_method,temperature_K,humidity_percent,pressure_atm,droplet_volume_uL,replicates_n,contact_angle_std_deg,contact_angle_min_deg,contact_angle_max_deg,quality_grade,conflict_flag,solid_total_surface_energy_mJ_m2,solid_dispersion_mJ_m2,solid_polar_mJ_m2,solid_surface_energy_source,solid_surface_energy_source_type,data_extraction_note,record_id,sfe_source_type,new_external_source_flag,target_eligible
CA0208,SFC_64CEEFE0D7DB,SRC021,LIQ_53310FAFB3,14.2,static,sessile_drop,298.15,,1.0,3.0,9.0,5.0,,,A_high,none,95.73,76.03,19.7,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0208,inferred_from_contact_angles,no,yes
CA0209,SFC_64CEEFE0D7DB,SRC021,LIQ_6656B41AB7,10.0,static,sessile_drop,298.15,,1.0,3.0,9.0,,,10.0,B_medium,none,95.73,76.03,19.7,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0209,inferred_from_contact_angles,no,yes
CA0210,SFC_64CEEFE0D7DB,SRC021,LIQ_1BD1B94C09,94.5,static,sessile_drop,298.15,,1.0,3.0,9.0,4.0,,,A_high,none,95.73,76.03,19.7,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0210,inferred_from_contact_angles,no,yes
CA0211,SFC_6A9094C843B2,SRC021,LIQ_0F4168490E,129.3,static,sessile_drop,298.15,,1.0,3.0,9.0,4.0,,,A_high,none,71.93,64.39,7.54,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0211,inferred_from_contact_angles,no,yes
CA0212,SFC_6A9094C843B2,SRC021,LIQ_53310FAFB3,59.1,static,sessile_drop,298.15,,1.0,3.0,9.0,1.8,,,A_high,none,71.93,64.39,7.54,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0212,inferred_from_contact_angles,no,yes
CA0213,SFC_6A9094C843B2,SRC021,LIQ_6656B41AB7,30.0,static,sessile_drop,298.15,,1.0,3.0,9.0,4.3,,,A_high,none,71.93,64.39,7.54,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0213,inferred_from_contact_angles,no,yes
CA0214,SFC_6A9094C843B2,SRC021,LIQ_1BD1B94C09,63.5,static,sessile_drop,298.15,,1.0,3.0,9.0,9.7,,,A_high,none,71.93,64.39,7.54,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0214,inferred_from_contact_angles,no,yes
CA0215,SFC_FF57CC803397,SRC021,LIQ_0F4168490E,103.8,static,sessile_drop,298.15,,1.0,3.0,9.0,5.6,,,A_high,none,55.49,54.99,0.5,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0215,inferred_from_contact_angles,no,yes
CA0216,SFC_FF57CC803397,SRC021,LIQ_53310FAFB3,38.6,static,sessile_drop,298.15,,1.0,3.0,9.0,7.2,,,A_high,none,55.49,54.99,0.5,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0216,inferred_from_contact_angles,no,yes
CA0217,SFC_FF57CC803397,SRC021,LIQ_6656B41AB7,18.5,static,sessile_drop,298.15,,1.0,3.0,9.0,1.4,,,A_high,none,55.49,54.99,0.5,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0217,inferred_from_contact_angles,no,yes
CA0218,SFC_FF57CC803397,SRC021,LIQ_1BD1B94C09,66.2,static,sessile_drop,298.15,,1.0,3.0,9.0,1.7,,,A_high,none,55.49,54.99,0.5,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0218,inferred_from_contact_angles,no,yes
CA0219,SFC_A7B1D9A554FD,SRC021,LIQ_0F4168490E,143.8,static,sessile_drop,298.15,,1.0,3.0,9.0,5.7,,,A_high,none,4.54,4.47,0.07,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0219,inferred_from_contact_angles,no,yes
CA0220,SFC_A7B1D9A554FD,SRC021,LIQ_53310FAFB3,119.7,static,sessile_drop,298.15,,1.0,3.0,9.0,5.2,,,A_high,none,4.54,4.47,0.07,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0220,inferred_from_contact_angles,no,yes
CA0221,SFC_A7B1D9A554FD,SRC021,LIQ_6656B41AB7,117.8,static,sessile_drop,298.15,,1.0,3.0,9.0,3.9,,,A_high,none,4.54,4.47,0.07,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0221,inferred_from_contact_angles,no,yes
CA0222,SFC_A7B1D9A554FD,SRC021,LIQ_1BD1B94C09,125.9,static,sessile_drop,298.15,,1.0,3.0,9.0,3.0,,,A_high,none,4.54,4.47,0.07,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0222,inferred_from_contact_angles,no,yes
CA0223,SFC_9E60C86BF546,SRC021,LIQ_0F4168490E,157.5,static,sessile_drop,298.15,,1.0,3.0,9.0,2.5,,,A_high,none,1.17,1.13,0.05,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0223,inferred_from_contact_angles,no,yes
CA0224,SFC_9E60C86BF546,SRC021,LIQ_53310FAFB3,147.7,static,sessile_drop,298.15,,1.0,3.0,9.0,8.7,,,A_high,none,1.17,1.13,0.05,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0224,inferred_from_contact_angles,no,yes
CA0225,SFC_9E60C86BF546,SRC021,LIQ_6656B41AB7,139.4,static,sessile_drop,298.15,,1.0,3.0,9.0,3.0,,,A_high,none,1.17,1.13,0.05,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0225,inferred_from_contact_angles,no,yes
CA0226,SFC_9E60C86BF546,SRC021,LIQ_1BD1B94C09,135.9,static,sessile_drop,298.15,,1.0,3.0,9.0,4.9,,,A_high,none,1.17,1.13,0.05,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0226,inferred_from_contact_angles,no,yes
CA0227,SFC_669705F5791A,SRC021,LIQ_0F4168490E,148.2,static,sessile_drop,298.15,,1.0,3.0,9.0,5.0,,,A_high,none,9.36,8.13,1.22,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0227,inferred_from_contact_angles,no,yes
CA0228,SFC_669705F5791A,SRC021,LIQ_53310FAFB3,129.3,static,sessile_drop,298.15,,1.0,3.0,9.0,7.2,,,A_high,none,9.36,8.13,1.22,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0228,inferred_from_contact_angles,no,yes
CA0229,SFC_669705F5791A,SRC021,LIQ_6656B41AB7,107.1,static,sessile_drop,298.15,,1.0,3.0,9.0,4.6,,,A_high,none,9.36,8.13,1.22,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0229,inferred_from_contact_angles,no,yes
CA0230,SFC_669705F5791A,SRC021,LIQ_1BD1B94C09,119.5,static,sessile_drop,298.15,,1.0,3.0,9.0,4.4,,,A_high,none,9.36,8.13,1.22,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0230,inferred_from_contact_angles,no,yes
CA0231,SFC_DDF6B0728CC9,SRC021,LIQ_0F4168490E,147.4,static,sessile_drop,298.15,,1.0,3.0,9.0,7.6,,,A_high,none,5.82,5.46,0.36,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0231,inferred_from_contact_angles,no,yes
CA0232,SFC_DDF6B0728CC9,SRC021,LIQ_53310FAFB3,122.9,static,sessile_drop,298.15,,1.0,3.0,9.0,5.3,,,A_high,none,5.82,5.46,0.36,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0232,inferred_from_contact_angles,no,yes
CA0233,SFC_DDF6B0728CC9,SRC021,LIQ_6656B41AB7,115.4,static,sessile_drop,298.15,,1.0,3.0,9.0,6.7,,,A_high,none,5.82,5.46,0.36,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0233,inferred_from_contact_angles,no,yes
CA0234,SFC_DDF6B0728CC9,SRC021,LIQ_1BD1B94C09,124.1,static,sessile_drop,298.15,,1.0,3.0,9.0,2.8,,,A_high,none,5.82,5.46,0.36,calculated from Tables 4/5 contact angles using OWRK least-squares fit; <10 values encoded as upper bound 10,inferred_from_contact_angles,Tables 4 and 5 direct values; each entry is the average of nine measurements on macroporous silicon before/after FOTS treatment,CA0234,inferred_from_contact_angles,no,yes
CA0235,SFC_2A727AF34E6D,SRC013,LIQ_6656B41AB7,19.7,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,65.8,47.9,18.0,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0235,literature_reported,no,yes
CA0236,SFC_2A727AF34E6D,SRC013,LIQ_53310FAFB3,20.1,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,65.8,47.9,18.0,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0236,literature_reported,no,yes
CA0237,SFC_2A727AF34E6D,SRC013,LIQ_0F4168490E,19.7,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,65.8,47.9,18.0,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0237,literature_reported,no,yes
CA0238,SFC_E38FF72DBA39,SRC013,LIQ_6656B41AB7,31.5,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,57.7,43.6,14.1,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0238,literature_reported,no,yes
CA0239,SFC_E38FF72DBA39,SRC013,LIQ_53310FAFB3,34.7,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,57.7,43.6,14.1,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0239,literature_reported,no,yes
CA0240,SFC_E38FF72DBA39,SRC013,LIQ_0F4168490E,38.8,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,57.7,43.6,14.1,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0240,literature_reported,no,yes
CA0241,SFC_39DBA098ECDC,SRC013,LIQ_6656B41AB7,23.8,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,54.7,46.6,8.1,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0241,literature_reported,no,yes
CA0242,SFC_39DBA098ECDC,SRC013,LIQ_53310FAFB3,28.1,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,54.7,46.6,8.1,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0242,literature_reported,no,yes
CA0243,SFC_39DBA098ECDC,SRC013,LIQ_0F4168490E,43.0,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,54.7,46.6,8.1,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0243,literature_reported,no,yes
CA0244,SFC_417F923EF7B4,SRC013,LIQ_6656B41AB7,23.4,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,55.3,46.7,8.6,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0244,literature_reported,no,yes
CA0245,SFC_417F923EF7B4,SRC013,LIQ_53310FAFB3,23.3,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,55.3,46.7,8.6,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0245,literature_reported,no,yes
CA0246,SFC_417F923EF7B4,SRC013,LIQ_0F4168490E,37.3,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,55.3,46.7,8.6,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0246,literature_reported,no,yes
CA0247,SFC_8E79B764A41F,SRC013,LIQ_6656B41AB7,23.8,static,sessile_drop,296.15,,1.0,3.0,5.0,2.0,,,A_high,none,61.3,46.6,14.8,"same paper Table 4: total surface energy, gamma_S^LW, and gamma_S^AB",literature_reported,"Tables 3 and 4 direct values; contact angles for water, diiodomethane, and ethylene glycol plus surface energy components",CA0247,literature_reported,no,yes
